Country,Year,Subject Area,Number of Documents,Total Documents,Percentage
Taiwan,2019,ENVI,5,172,2.9069767441860463
Taiwan,2019,IMMU,2,172,1.1627906976744187
Taiwan,2019,MATE,2,172,1.1627906976744187
Taiwan,2019,MEDI,29,172,16.86046511627907
Taiwan,2019,MULT,2,172,1.1627906976744187
Taiwan,2019,PHAR,2,172,1.1627906976744187
Taiwan,2019,PHYS,97,172,56.395348837209305
Taiwan,2019,PSYC,1,172,0.5813953488372093
Taiwan,2019,SOCI,1,172,0.5813953488372093
Tanzania,2019,AGRI,1,1,100.0
Thailand,2019,AGRI,133,2792,4.763610315186247
Thailand,2019,ARTS,18,2792,0.6446991404011462
Thailand,2019,BIOC,201,2792,7.199140401146131
Thailand,2019,BUSI,36,2792,1.2893982808022924
Thailand,2019,CENG,111,2792,3.9756446991404006
Thailand,2019,CHEM,181,2792,6.482808022922636
Thailand,2019,COMP,198,2792,7.091690544412607
Thailand,2019,DECI,1,2792,0.03581661891117478
Thailand,2019,DENT,31,2792,1.1103151862464185
Thailand,2019,EART,41,2792,1.4684813753581663
Thailand,2019,ECON,16,2792,0.5730659025787965
Thailand,2019,ENER,72,2792,2.5787965616045847
Thailand,2019,ENGI,179,2792,6.411174785100286
Thailand,2019,ENVI,106,2792,3.7965616045845274
Thailand,2019,HEAL,22,2792,0.7879656160458453
Thailand,2019,IMMU,72,2792,2.5787965616045847
Thailand,2019,MATE,160,2792,5.730659025787966
Thailand,2019,MATH,61,2792,2.184813753581662
Thailand,2019,MEDI,593,2792,21.23925501432665
Thailand,2019,MULT,92,2792,3.29512893982808
Thailand,2019,NEUR,46,2792,1.64756446991404
Thailand,2019,NURS,10,2792,0.35816618911174786
Thailand,2019,PHAR,75,2792,2.6862464183381087
Thailand,2019,PHYS,204,2792,7.306590257879657
Thailand,2019,PSYC,14,2792,0.501432664756447
Thailand,2019,SOCI,90,2792,3.2234957020057307
Thailand,2019,VETE,29,2792,1.0386819484240688
Tunisia,2019,CENG,1,1,100.0
Turkey,2019,BIOC,1,133,0.7518796992481203
Turkey,2019,ENER,1,133,0.7518796992481203
Turkey,2019,ENGI,21,133,15.789473684210526
Turkey,2019,ENVI,1,133,0.7518796992481203
Turkey,2019,MATE,2,133,1.5037593984962405
Turkey,2019,MEDI,12,133,9.022556390977442
Turkey,2019,PHYS,95,133,71.42857142857143
Uganda,2019,MEDI,1,1,100.0
Ukraine,2019,ENGI,21,117,17.94871794871795
Ukraine,2019,MEDI,1,117,0.8547008547008548
Ukraine,2019,PHYS,95,117,81.19658119658119
United Arab Emirates,2019,CENG,1,4,25.0
United Arab Emirates,2019,MEDI,1,4,25.0
United Arab Emirates,2019,PHYS,1,4,25.0
United Arab Emirates,2019,SOCI,1,4,25.0
United Kingdom,2019,AGRI,12,249,4.819277108433735
United Kingdom,2019,ARTS,1,249,0.4016064257028112
United Kingdom,2019,BIOC,7,249,2.8112449799196786
United Kingdom,2019,CENG,4,249,1.6064257028112447
United Kingdom,2019,CHEM,7,249,2.8112449799196786
United Kingdom,2019,COMP,1,249,0.4016064257028112
United Kingdom,2019,EART,2,249,0.8032128514056224
United Kingdom,2019,ECON,1,249,0.4016064257028112
United Kingdom,2019,ENGI,22,249,8.835341365461847
United Kingdom,2019,ENVI,3,249,1.2048192771084338
United Kingdom,2019,IMMU,4,249,1.6064257028112447
United Kingdom,2019,MATE,3,249,1.2048192771084338
United Kingdom,2019,MATH,2,249,0.8032128514056224
United Kingdom,2019,MEDI,51,249,20.481927710843372
United Kingdom,2019,MULT,6,249,2.4096385542168677
United Kingdom,2019,NEUR,8,249,3.2128514056224895
United Kingdom,2019,NURS,1,249,0.4016064257028112
United Kingdom,2019,PHAR,3,249,1.2048192771084338
United Kingdom,2019,PHYS,101,249,40.562248995983936
United Kingdom,2019,PSYC,4,249,1.6064257028112447
United Kingdom,2019,SOCI,3,249,1.2048192771084338
United Kingdom,2019,VETE,3,249,1.2048192771084338
United States,2019,AGRI,11,508,2.1653543307086616
United States,2019,BIOC,25,508,4.921259842519685
United States,2019,BUSI,4,508,0.7874015748031495
United States,2019,CENG,11,508,2.1653543307086616
United States,2019,CHEM,20,508,3.937007874015748
United States,2019,COMP,12,508,2.3622047244094486
United States,2019,DENT,3,508,0.5905511811023622
United States,2019,EART,5,508,0.984251968503937
United States,2019,ECON,4,508,0.7874015748031495
United States,2019,ENER,6,508,1.1811023622047243
United States,2019,ENGI,38,508,7.480314960629922
United States,2019,ENVI,8,508,1.574803149606299
United States,2019,HEAL,9,508,1.7716535433070866
United States,2019,IMMU,14,508,2.7559055118110236
United States,2019,MATE,5,508,0.984251968503937
United States,2019,MATH,12,508,2.3622047244094486
United States,2019,MEDI,166,508,32.677165354330704
United States,2019,MULT,11,508,2.1653543307086616
United States,2019,NEUR,12,508,2.3622047244094486
United States,2019,NURS,3,508,0.5905511811023622
United States,2019,PHAR,4,508,0.7874015748031495
United States,2019,PHYS,106,508,20.866141732283463
United States,2019,PSYC,3,508,0.5905511811023622
United States,2019,SOCI,12,508,2.3622047244094486
United States,2019,VETE,4,508,0.7874015748031495
Uruguay,2019,MEDI,1,1,100.0
Uzbekistan,2019,PHYS,5,5,100.0
Viet Nam,2019,AGRI,7,60,11.666666666666666
Viet Nam,2019,CHEM,7,60,11.666666666666666
Viet Nam,2019,COMP,2,60,3.3333333333333335
Viet Nam,2019,DENT,1,60,1.6666666666666667
Viet Nam,2019,EART,1,60,1.6666666666666667
Viet Nam,2019,ENER,3,60,5.0
Viet Nam,2019,ENGI,7,60,11.666666666666666
Viet Nam,2019,ENVI,2,60,3.3333333333333335
Viet Nam,2019,IMMU,5,60,8.333333333333332
Viet Nam,2019,MEDI,15,60,25.0
Viet Nam,2019,MULT,1,60,1.6666666666666667
Viet Nam,2019,NURS,1,60,1.6666666666666667
Viet Nam,2019,PHAR,4,60,6.666666666666667
Viet Nam,2019,PSYC,1,60,1.6666666666666667
Viet Nam,2019,SOCI,2,60,3.3333333333333335
Viet Nam,2019,VETE,1,60,1.6666666666666667
