Country,Year,Subject Area,Number of Documents,Total Documents,Percentage
Finland,2021,MEDI,1,95,1.0526315789473684
Finland,2021,NEUR,1,95,1.0526315789473684
Finland,2021,PHYS,63,95,66.3157894736842
Finland,2021,PSYC,3,95,3.1578947368421053
Finland,2021,SOCI,1,95,1.0526315789473684
France,2021,AGRI,7,175,4.0
France,2021,BIOC,7,175,4.0
France,2021,BUSI,1,175,0.5714285714285714
France,2021,CENG,3,175,1.7142857142857144
France,2021,CHEM,3,175,1.7142857142857144
France,2021,COMP,1,175,0.5714285714285714
France,2021,DENT,1,175,0.5714285714285714
France,2021,EART,5,175,2.857142857142857
France,2021,ECON,2,175,1.1428571428571428
France,2021,ENER,1,175,0.5714285714285714
France,2021,ENGI,18,175,10.285714285714285
France,2021,ENVI,3,175,1.7142857142857144
France,2021,IMMU,1,175,0.5714285714285714
France,2021,MATE,2,175,1.1428571428571428
France,2021,MATH,2,175,1.1428571428571428
France,2021,MEDI,37,175,21.142857142857142
France,2021,MULT,5,175,2.857142857142857
France,2021,PHAR,1,175,0.5714285714285714
France,2021,PHYS,67,175,38.285714285714285
France,2021,PSYC,6,175,3.428571428571429
France,2021,SOCI,1,175,0.5714285714285714
France,2021,VETE,1,175,0.5714285714285714
Gambia,2021,IMMU,1,2,50.0
Gambia,2021,MEDI,1,2,50.0
Georgia,2021,BIOC,1,79,1.2658227848101267
Georgia,2021,ENGI,14,79,17.72151898734177
Georgia,2021,MEDI,6,79,7.59493670886076
Georgia,2021,PHYS,56,79,70.88607594936708
Georgia,2021,PSYC,2,79,2.5316455696202533
Germany,2021,AGRI,9,195,4.615384615384616
Germany,2021,ARTS,1,195,0.5128205128205128
Germany,2021,BIOC,12,195,6.153846153846154
Germany,2021,CENG,2,195,1.0256410256410255
Germany,2021,CHEM,7,195,3.5897435897435894
Germany,2021,DENT,1,195,0.5128205128205128
Germany,2021,EART,3,195,1.5384615384615385
Germany,2021,ENER,1,195,0.5128205128205128
Germany,2021,ENGI,16,195,8.205128205128204
Germany,2021,ENVI,5,195,2.564102564102564
Germany,2021,IMMU,1,195,0.5128205128205128
Germany,2021,MATE,2,195,1.0256410256410255
Germany,2021,MEDI,42,195,21.53846153846154
Germany,2021,MULT,7,195,3.5897435897435894
Germany,2021,NEUR,5,195,2.564102564102564
Germany,2021,NURS,1,195,0.5128205128205128
Germany,2021,PHAR,2,195,1.0256410256410255
Germany,2021,PHYS,71,195,36.41025641025641
Germany,2021,PSYC,6,195,3.076923076923077
Germany,2021,SOCI,1,195,0.5128205128205128
Ghana,2021,BIOC,1,8,12.5
Ghana,2021,CHEM,3,8,37.5
Ghana,2021,MATH,1,8,12.5
Ghana,2021,MEDI,3,8,37.5
Greece,2021,BIOC,4,88,4.545454545454546
Greece,2021,CHEM,2,88,2.272727272727273
Greece,2021,ENGI,15,88,17.045454545454543
Greece,2021,MEDI,5,88,5.681818181818182
Greece,2021,PHYS,58,88,65.9090909090909
Greece,2021,PSYC,4,88,4.545454545454546
Haiti,2021,MEDI,4,4,100.0
Honduras,2021,MEDI,1,1,100.0
Hong Kong,2021,AGRI,2,52,3.8461538461538463
Hong Kong,2021,BIOC,4,52,7.6923076923076925
Hong Kong,2021,COMP,1,52,1.9230769230769231
Hong Kong,2021,DENT,2,52,3.8461538461538463
Hong Kong,2021,ENER,1,52,1.9230769230769231
Hong Kong,2021,ENVI,2,52,3.8461538461538463
Hong Kong,2021,IMMU,2,52,3.8461538461538463
Hong Kong,2021,MATH,1,52,1.9230769230769231
Hong Kong,2021,MEDI,29,52,55.769230769230774
Hong Kong,2021,NURS,2,52,3.8461538461538463
Hong Kong,2021,PHYS,2,52,3.8461538461538463
Hong Kong,2021,PSYC,3,52,5.769230769230769
Hong Kong,2021,VETE,1,52,1.9230769230769231
Hungary,2021,AGRI,1,91,1.098901098901099
Hungary,2021,BIOC,4,91,4.395604395604396
Hungary,2021,CHEM,3,91,3.296703296703297
Hungary,2021,EART,1,91,1.098901098901099
Hungary,2021,ENGI,14,91,15.384615384615385
Hungary,2021,MEDI,3,91,3.296703296703297
Hungary,2021,PHYS,58,91,63.73626373626373
Hungary,2021,PSYC,7,91,7.6923076923076925
Iceland,2021,BIOC,2,7,28.57142857142857
Iceland,2021,CHEM,2,7,28.57142857142857
Iceland,2021,MEDI,1,7,14.285714285714285
Iceland,2021,PHAR,2,7,28.57142857142857
India,2021,AGRI,8,253,3.1620553359683794
India,2021,ARTS,1,253,0.3952569169960474
India,2021,BIOC,18,253,7.114624505928854
India,2021,CENG,24,253,9.486166007905137
India,2021,CHEM,14,253,5.533596837944664
India,2021,COMP,3,253,1.185770750988142
India,2021,DENT,1,253,0.3952569169960474
India,2021,ENER,8,253,3.1620553359683794
India,2021,ENGI,19,253,7.5098814229249005
India,2021,ENVI,15,253,5.928853754940711
India,2021,IMMU,4,253,1.5810276679841897
India,2021,MATE,6,253,2.371541501976284
India,2021,MATH,2,253,0.7905138339920948
India,2021,MEDI,45,253,17.786561264822133
India,2021,MULT,9,253,3.557312252964427
India,2021,NEUR,2,253,0.7905138339920948
India,2021,NURS,1,253,0.3952569169960474
India,2021,PHAR,2,253,0.7905138339920948
India,2021,PHYS,64,253,25.296442687747035
India,2021,PSYC,5,253,1.9762845849802373
India,2021,SOCI,2,253,0.7905138339920948
Indonesia,2021,AGRI,6,90,6.666666666666667
Indonesia,2021,BIOC,4,90,4.444444444444445
Indonesia,2021,CENG,2,90,2.2222222222222223
Indonesia,2021,CHEM,7,90,7.777777777777778
Indonesia,2021,COMP,4,90,4.444444444444445
Indonesia,2021,DENT,1,90,1.1111111111111112
Indonesia,2021,EART,2,90,2.2222222222222223
Indonesia,2021,ENER,3,90,3.3333333333333335
Indonesia,2021,ENGI,3,90,3.3333333333333335
Indonesia,2021,ENVI,6,90,6.666666666666667
Indonesia,2021,HEAL,2,90,2.2222222222222223
Indonesia,2021,IMMU,1,90,1.1111111111111112
Indonesia,2021,MATE,2,90,2.2222222222222223
Indonesia,2021,MATH,1,90,1.1111111111111112
Indonesia,2021,MEDI,20,90,22.22222222222222
Indonesia,2021,MULT,7,90,7.777777777777778
Indonesia,2021,NEUR,2,90,2.2222222222222223
Indonesia,2021,NURS,6,90,6.666666666666667
Indonesia,2021,PHAR,2,90,2.2222222222222223
Indonesia,2021,PHYS,2,90,2.2222222222222223
Indonesia,2021,PSYC,1,90,1.1111111111111112
Indonesia,2021,SOCI,4,90,4.444444444444445
Indonesia,2021,VETE,2,90,2.2222222222222223
Iran,2021,AGRI,1,103,0.9708737864077669
Iran,2021,BIOC,1,103,0.9708737864077669
Iran,2021,CHEM,3,103,2.912621359223301
Iran,2021,COMP,1,103,0.9708737864077669
Iran,2021,ENGI,16,103,15.53398058252427
Iran,2021,ENVI,2,103,1.9417475728155338
Iran,2021,MEDI,10,103,9.70873786407767
Iran,2021,MULT,4,103,3.8834951456310676
Iran,2021,NEUR,1,103,0.9708737864077669
Iran,2021,PHAR,1,103,0.9708737864077669
Iran,2021,PHYS,59,103,57.28155339805825
Iran,2021,PSYC,3,103,2.912621359223301
Iran,2021,VETE,1,103,0.9708737864077669
Iraq,2021,BIOC,5,17,29.411764705882355
Iraq,2021,CENG,1,17,5.88235294117647
Iraq,2021,ENER,1,17,5.88235294117647
Iraq,2021,MEDI,5,17,29.411764705882355
Iraq,2021,MULT,2,17,11.76470588235294
Iraq,2021,PHAR,1,17,5.88235294117647
Iraq,2021,PSYC,2,17,11.76470588235294
Ireland,2021,BIOC,1,83,1.2048192771084338
Ireland,2021,CHEM,2,83,2.4096385542168677
Ireland,2021,DENT,2,83,2.4096385542168677
Ireland,2021,ENGI,14,83,16.867469879518072
Ireland,2021,ENVI,2,83,2.4096385542168677
Ireland,2021,MEDI,2,83,2.4096385542168677
Ireland,2021,PHYS,59,83,71.08433734939759
Ireland,2021,PSYC,1,83,1.2048192771084338
Israel,2021,BIOC,1,18,5.555555555555555
Israel,2021,CHEM,2,18,11.11111111111111
Israel,2021,EART,1,18,5.555555555555555
Israel,2021,ENVI,1,18,5.555555555555555
Israel,2021,MATH,1,18,5.555555555555555
Israel,2021,MEDI,3,18,16.666666666666664
Israel,2021,MULT,1,18,5.555555555555555
Israel,2021,PHYS,1,18,5.555555555555555
Israel,2021,PSYC,7,18,38.88888888888889
Italy,2021,AGRI,3,152,1.9736842105263157
Italy,2021,BIOC,8,152,5.263157894736842
Italy,2021,CHEM,3,152,1.9736842105263157
Italy,2021,EART,1,152,0.6578947368421052
Italy,2021,ENGI,18,152,11.842105263157894
Italy,2021,ENVI,1,152,0.6578947368421052
Italy,2021,IMMU,1,152,0.6578947368421052
Italy,2021,MEDI,34,152,22.36842105263158
Italy,2021,MULT,1,152,0.6578947368421052
Italy,2021,NEUR,6,152,3.9473684210526314
Italy,2021,NURS,1,152,0.6578947368421052
Italy,2021,PHAR,2,152,1.3157894736842104
Italy,2021,PHYS,68,152,44.73684210526316
Italy,2021,PSYC,5,152,3.289473684210526
Jamaica,2021,MEDI,3,3,100.0
Japan,2021,AGRI,19,338,5.621301775147929
Japan,2021,ARTS,2,338,0.591715976331361
Japan,2021,BIOC,17,338,5.029585798816568
Japan,2021,CENG,24,338,7.100591715976331
Japan,2021,CHEM,34,338,10.059171597633137
Japan,2021,COMP,14,338,4.142011834319527
Japan,2021,DECI,2,338,0.591715976331361
Japan,2021,DENT,3,338,0.8875739644970414
Japan,2021,EART,5,338,1.4792899408284024
Japan,2021,ENER,8,338,2.366863905325444
Japan,2021,ENGI,18,338,5.325443786982249
Japan,2021,ENVI,22,338,6.508875739644971
Japan,2021,IMMU,16,338,4.733727810650888
Japan,2021,MATE,22,338,6.508875739644971
Japan,2021,MATH,6,338,1.7751479289940828
Japan,2021,MEDI,63,338,18.639053254437872
Japan,2021,MULT,25,338,7.396449704142012
Japan,2021,NEUR,3,338,0.8875739644970414
Japan,2021,NURS,1,338,0.2958579881656805
Japan,2021,PHAR,5,338,1.4792899408284024
Japan,2021,PHYS,13,338,3.8461538461538463
Japan,2021,PSYC,4,338,1.183431952662722
Japan,2021,SOCI,9,338,2.6627218934911245
Japan,2021,VETE,3,338,0.8875739644970414
Jordan,2021,MEDI,5,7,71.42857142857143
Jordan,2021,PSYC,2,7,28.57142857142857
Kazakhstan,2021,AGRI,1,7,14.285714285714285
Kazakhstan,2021,CHEM,2,7,28.57142857142857
Kazakhstan,2021,ENGI,3,7,42.857142857142854
Kazakhstan,2021,PHYS,1,7,14.285714285714285
Kenya,2021,CHEM,2,10,20.0
Kenya,2021,IMMU,2,10,20.0
Kenya,2021,MEDI,2,10,20.0
Kenya,2021,PSYC,4,10,40.0
Kuwait,2021,ENGI,8,49,16.3265306122449
Kuwait,2021,PHYS,41,49,83.6734693877551
Laos,2021,IMMU,1,2,50.0
Laos,2021,PHAR,1,2,50.0
Latvia,2021,CHEM,2,81,2.4691358024691357
Latvia,2021,ENGI,16,81,19.753086419753085
Latvia,2021,PHYS,61,81,75.30864197530865
Latvia,2021,PSYC,2,81,2.4691358024691357
Lebanon,2021,ENGI,1,4,25.0
Lebanon,2021,MEDI,2,4,50.0
Lebanon,2021,PHYS,1,4,25.0
Lithuania,2021,ENGI,14,75,18.666666666666668
Lithuania,2021,MEDI,1,75,1.3333333333333335
Lithuania,2021,PHYS,58,75,77.33333333333333
Lithuania,2021,PSYC,2,75,2.666666666666667
Luxembourg,2021,BIOC,1,2,50.0
Luxembourg,2021,COMP,1,2,50.0
Macao,2021,BIOC,2,2,100.0
Malawi,2021,BIOC,1,4,25.0
Malawi,2021,MEDI,3,4,75.0
Malaysia,2021,AGRI,9,196,4.591836734693878
Malaysia,2021,BIOC,10,196,5.1020408163265305
Malaysia,2021,CENG,5,196,2.5510204081632653
Malaysia,2021,CHEM,17,196,8.673469387755102
Malaysia,2021,DENT,1,196,0.5102040816326531
Malaysia,2021,EART,1,196,0.5102040816326531
Malaysia,2021,ENER,3,196,1.530612244897959
Malaysia,2021,ENGI,16,196,8.16326530612245
Malaysia,2021,ENVI,7,196,3.571428571428571
Malaysia,2021,MATE,6,196,3.061224489795918
Malaysia,2021,MATH,1,196,0.5102040816326531
Malaysia,2021,MEDI,43,196,21.93877551020408
Malaysia,2021,MULT,8,196,4.081632653061225
Malaysia,2021,NEUR,2,196,1.0204081632653061
Malaysia,2021,NURS,1,196,0.5102040816326531
Malaysia,2021,PHYS,60,196,30.612244897959183
Malaysia,2021,PSYC,5,196,2.5510204081632653
Malaysia,2021,VETE,1,196,0.5102040816326531
Mali,2021,MEDI,1,1,100.0
Malta,2021,BIOC,1,2,50.0
Malta,2021,MEDI,1,2,50.0
Mexico,2021,AGRI,3,120,2.5
Mexico,2021,BIOC,5,120,4.166666666666666
Mexico,2021,CHEM,2,120,1.6666666666666667
Mexico,2021,COMP,1,120,0.8333333333333334
Mexico,2021,EART,1,120,0.8333333333333334
Mexico,2021,ENER,1,120,0.8333333333333334
Mexico,2021,ENGI,14,120,11.666666666666666
Mexico,2021,ENVI,1,120,0.8333333333333334
Mexico,2021,MEDI,8,120,6.666666666666667
Mexico,2021,MULT,2,120,1.6666666666666667
Mexico,2021,NEUR,3,120,2.5
Mexico,2021,PHYS,68,120,56.666666666666664
Mexico,2021,PSYC,4,120,3.3333333333333335
Mexico,2021,SOCI,7,120,5.833333333333333
Moldova,2021,MEDI,1,1,100.0
Mongolia,2021,MEDI,2,2,100.0
Montenegro,2021,ENGI,13,70,18.571428571428573
Montenegro,2021,PHYS,57,70,81.42857142857143
Morocco,2021,MEDI,5,9,55.55555555555556
Morocco,2021,PHYS,2,9,22.22222222222222
Morocco,2021,PSYC,2,9,22.22222222222222
Mozambique,2021,CHEM,2,4,50.0
Mozambique,2021,MEDI,2,4,50.0
Myanmar,2021,AGRI,3,21,14.285714285714285
Myanmar,2021,BIOC,1,21,4.761904761904762
Myanmar,2021,BUSI,1,21,4.761904761904762
Myanmar,2021,CHEM,2,21,9.523809523809524
Myanmar,2021,ENVI,1,21,4.761904761904762
Myanmar,2021,IMMU,2,21,9.523809523809524
Myanmar,2021,MEDI,6,21,28.57142857142857
Myanmar,2021,MULT,2,21,9.523809523809524
Myanmar,2021,NURS,1,21,4.761904761904762
Myanmar,2021,PHAR,1,21,4.761904761904762
Myanmar,2021,VETE,1,21,4.761904761904762
Namibia,2021,PHYS,1,1,100.0
Nepal,2021,BIOC,1,5,20.0
Nepal,2021,MEDI,4,5,80.0
Netherlands,2021,AGRI,2,82,2.4390243902439024
Netherlands,2021,BIOC,7,82,8.536585365853659
Netherlands,2021,BUSI,2,82,2.4390243902439024
Netherlands,2021,CENG,1,82,1.2195121951219512
Netherlands,2021,CHEM,3,82,3.6585365853658534
Netherlands,2021,COMP,2,82,2.4390243902439024
Netherlands,2021,EART,2,82,2.4390243902439024
Netherlands,2021,ENER,1,82,1.2195121951219512
Netherlands,2021,ENVI,2,82,2.4390243902439024
Netherlands,2021,HEAL,1,82,1.2195121951219512
Netherlands,2021,IMMU,4,82,4.878048780487805
Netherlands,2021,MEDI,37,82,45.1219512195122
