Country,Year,Subject Area,Number of Documents,Total Documents,Percentage
Bangladesh,2022,MULT,5,39,12.82051282051282
Bangladesh,2022,NEUR,1,39,2.564102564102564
Bangladesh,2022,PHAR,1,39,2.564102564102564
Bangladesh,2022,PSYC,3,39,7.6923076923076925
Belarus,2022,BIOC,1,67,1.4925373134328357
Belarus,2022,CHEM,1,67,1.4925373134328357
Belarus,2022,ENGI,8,67,11.940298507462686
Belarus,2022,PHYS,55,67,82.08955223880598
Belarus,2022,PSYC,2,67,2.9850746268656714
Belgium,2022,AGRI,3,103,2.912621359223301
Belgium,2022,BIOC,3,103,2.912621359223301
Belgium,2022,CHEM,1,103,0.9708737864077669
Belgium,2022,ENGI,10,103,9.70873786407767
Belgium,2022,HEAL,1,103,0.9708737864077669
Belgium,2022,IMMU,1,103,0.9708737864077669
Belgium,2022,MATH,1,103,0.9708737864077669
Belgium,2022,MEDI,10,103,9.70873786407767
Belgium,2022,MULT,7,103,6.796116504854369
Belgium,2022,PHAR,2,103,1.9417475728155338
Belgium,2022,PHYS,61,103,59.22330097087378
Belgium,2022,PSYC,3,103,2.912621359223301
Belize,2022,MULT,1,1,100.0
Benin,2022,MEDI,1,2,50.0
Benin,2022,MULT,1,2,50.0
Bhutan,2022,BIOC,1,3,33.33333333333333
Bhutan,2022,MEDI,1,3,33.33333333333333
Bhutan,2022,MULT,1,3,33.33333333333333
Bolivia,2022,AGRI,2,6,33.33333333333333
Bolivia,2022,MATH,2,6,33.33333333333333
Bolivia,2022,MEDI,2,6,33.33333333333333
Bosnia and Herzegovina,2022,MEDI,2,3,66.66666666666666
Bosnia and Herzegovina,2022,MULT,1,3,33.33333333333333
Botswana,2022,MEDI,1,1,100.0
Brazil,2022,AGRI,2,131,1.5267175572519083
Brazil,2022,BIOC,3,131,2.2900763358778624
Brazil,2022,CENG,2,131,1.5267175572519083
Brazil,2022,CHEM,1,131,0.7633587786259541
Brazil,2022,COMP,4,131,3.0534351145038165
Brazil,2022,DENT,1,131,0.7633587786259541
Brazil,2022,ENER,1,131,0.7633587786259541
Brazil,2022,ENGI,10,131,7.633587786259542
Brazil,2022,HEAL,1,131,0.7633587786259541
Brazil,2022,MATE,2,131,1.5267175572519083
Brazil,2022,MATH,2,131,1.5267175572519083
Brazil,2022,MEDI,23,131,17.557251908396946
Brazil,2022,MULT,7,131,5.343511450381679
Brazil,2022,NEUR,4,131,3.0534351145038165
Brazil,2022,PHAR,2,131,1.5267175572519083
Brazil,2022,PHYS,58,131,44.274809160305345
Brazil,2022,PSYC,6,131,4.580152671755725
Brazil,2022,SOCI,2,131,1.5267175572519083
Brunei Darussalam,2022,BIOC,1,4,25.0
Brunei Darussalam,2022,BUSI,1,4,25.0
Brunei Darussalam,2022,MEDI,2,4,50.0
Bulgaria,2022,AGRI,1,116,0.8620689655172413
Bulgaria,2022,BIOC,12,116,10.344827586206897
Bulgaria,2022,COMP,1,116,0.8620689655172413
Bulgaria,2022,DENT,1,116,0.8620689655172413
Bulgaria,2022,ENGI,8,116,6.896551724137931
Bulgaria,2022,ENVI,2,116,1.7241379310344827
Bulgaria,2022,MATH,2,116,1.7241379310344827
Bulgaria,2022,MEDI,17,116,14.655172413793101
Bulgaria,2022,MULT,2,116,1.7241379310344827
Bulgaria,2022,NEUR,6,116,5.172413793103448
Bulgaria,2022,PHAR,3,116,2.586206896551724
Bulgaria,2022,PHYS,55,116,47.41379310344828
Bulgaria,2022,PSYC,6,116,5.172413793103448
Burkina Faso,2022,MEDI,1,2,50.0
Burkina Faso,2022,MULT,1,2,50.0
Cambodia,2022,AGRI,2,19,10.526315789473683
Cambodia,2022,CENG,1,19,5.263157894736842
Cambodia,2022,COMP,1,19,5.263157894736842
Cambodia,2022,DENT,1,19,5.263157894736842
Cambodia,2022,EART,1,19,5.263157894736842
Cambodia,2022,MATE,2,19,10.526315789473683
Cambodia,2022,MEDI,7,19,36.84210526315789
Cambodia,2022,MULT,3,19,15.789473684210526
Cambodia,2022,NURS,1,19,5.263157894736842
Cameroon,2022,MEDI,5,6,83.33333333333334
Cameroon,2022,MULT,1,6,16.666666666666664
Canada,2022,AGRI,8,106,7.547169811320755
Canada,2022,ARTS,1,106,0.9433962264150944
Canada,2022,BIOC,7,106,6.60377358490566
Canada,2022,CENG,4,106,3.7735849056603774
Canada,2022,CHEM,3,106,2.8301886792452833
Canada,2022,EART,1,106,0.9433962264150944
Canada,2022,ENER,2,106,1.8867924528301887
Canada,2022,ENGI,3,106,2.8301886792452833
Canada,2022,ENVI,3,106,2.8301886792452833
Canada,2022,HEAL,2,106,1.8867924528301887
Canada,2022,IMMU,3,106,2.8301886792452833
Canada,2022,MATE,1,106,0.9433962264150944
Canada,2022,MATH,3,106,2.8301886792452833
Canada,2022,MEDI,41,106,38.67924528301887
Canada,2022,MULT,11,106,10.377358490566039
Canada,2022,NEUR,5,106,4.716981132075472
Canada,2022,PHAR,1,106,0.9433962264150944
Canada,2022,PHYS,1,106,0.9433962264150944
Canada,2022,PSYC,6,106,5.660377358490567
Cape Verde,2022,MEDI,1,2,50.0
Cape Verde,2022,MULT,1,2,50.0
Central African Republic,2022,MEDI,1,1,100.0
Chad,2022,IMMU,1,2,50.0
Chad,2022,MEDI,1,2,50.0
Chile,2022,AGRI,3,42,7.142857142857142
Chile,2022,BIOC,1,42,2.380952380952381
Chile,2022,CENG,4,42,9.523809523809524
Chile,2022,CHEM,1,42,2.380952380952381
Chile,2022,ECON,1,42,2.380952380952381
Chile,2022,ENER,2,42,4.761904761904762
Chile,2022,ENGI,1,42,2.380952380952381
Chile,2022,ENVI,4,42,9.523809523809524
Chile,2022,MATE,1,42,2.380952380952381
Chile,2022,MATH,2,42,4.761904761904762
Chile,2022,MEDI,2,42,4.761904761904762
Chile,2022,MULT,6,42,14.285714285714285
Chile,2022,NEUR,1,42,2.380952380952381
Chile,2022,PHAR,2,42,4.761904761904762
Chile,2022,PHYS,6,42,14.285714285714285
Chile,2022,PSYC,5,42,11.904761904761903
China,2022,AGRI,13,298,4.3624161073825505
China,2022,BIOC,7,298,2.348993288590604
China,2022,CENG,15,298,5.033557046979865
China,2022,CHEM,22,298,7.38255033557047
China,2022,COMP,10,298,3.3557046979865772
China,2022,EART,7,298,2.348993288590604
China,2022,ECON,2,298,0.6711409395973155
China,2022,ENER,14,298,4.697986577181208
China,2022,ENGI,14,298,4.697986577181208
China,2022,ENVI,14,298,4.697986577181208
China,2022,IMMU,5,298,1.6778523489932886
China,2022,MATE,11,298,3.691275167785235
China,2022,MATH,3,298,1.006711409395973
China,2022,MEDI,47,298,15.771812080536913
China,2022,MULT,16,298,5.369127516778524
China,2022,NEUR,4,298,1.342281879194631
China,2022,NURS,1,298,0.33557046979865773
China,2022,PHAR,4,298,1.342281879194631
China,2022,PHYS,71,298,23.825503355704697
China,2022,PSYC,16,298,5.369127516778524
China,2022,SOCI,1,298,0.33557046979865773
China,2022,VETE,1,298,0.33557046979865773
Colombia,2022,AGRI,1,83,1.2048192771084338
Colombia,2022,ENGI,8,83,9.63855421686747
Colombia,2022,MATH,2,83,2.4096385542168677
Colombia,2022,MEDI,6,83,7.228915662650602
Colombia,2022,MULT,5,83,6.024096385542169
Colombia,2022,NEUR,1,83,1.2048192771084338
Colombia,2022,PHYS,55,83,66.26506024096386
Colombia,2022,PSYC,5,83,6.024096385542169
Congo,2022,MULT,1,1,100.0
Costa Rica,2022,MEDI,2,6,33.33333333333333
Costa Rica,2022,MULT,3,6,50.0
Costa Rica,2022,PSYC,1,6,16.666666666666664
Cote d'Ivoire,2022,MEDI,1,1,100.0
Croatia,2022,BIOC,1,73,1.36986301369863
Croatia,2022,ENER,1,73,1.36986301369863
Croatia,2022,ENGI,8,73,10.95890410958904
Croatia,2022,MEDI,2,73,2.73972602739726
Croatia,2022,MULT,2,73,2.73972602739726
Croatia,2022,NEUR,1,73,1.36986301369863
Croatia,2022,PHYS,55,73,75.34246575342466
Croatia,2022,PSYC,3,73,4.10958904109589
Cuba,2022,BIOC,1,7,14.285714285714285
Cuba,2022,MEDI,2,7,28.57142857142857
Cuba,2022,MULT,1,7,14.285714285714285
Cuba,2022,NEUR,3,7,42.857142857142854
Cyprus,2022,ENGI,8,70,11.428571428571429
Cyprus,2022,MEDI,3,70,4.285714285714286
Cyprus,2022,MULT,1,70,1.4285714285714286
Cyprus,2022,PHYS,55,70,78.57142857142857
Cyprus,2022,PSYC,3,70,4.285714285714286
Czech Republic,2022,AGRI,5,90,5.555555555555555
Czech Republic,2022,ARTS,1,90,1.1111111111111112
Czech Republic,2022,BIOC,1,90,1.1111111111111112
Czech Republic,2022,CENG,2,90,2.2222222222222223
Czech Republic,2022,DENT,1,90,1.1111111111111112
Czech Republic,2022,ENGI,9,90,10.0
Czech Republic,2022,MATE,2,90,2.2222222222222223
Czech Republic,2022,MATH,2,90,2.2222222222222223
Czech Republic,2022,MEDI,2,90,2.2222222222222223
Czech Republic,2022,MULT,2,90,2.2222222222222223
Czech Republic,2022,PHYS,57,90,63.33333333333333
Czech Republic,2022,PSYC,5,90,5.555555555555555
Czech Republic,2022,SOCI,1,90,1.1111111111111112
Democratic Republic Congo,2022,MEDI,3,3,100.0
Denmark,2022,AGRI,2,32,6.25
Denmark,2022,CENG,1,32,3.125
Denmark,2022,CHEM,1,32,3.125
Denmark,2022,ENER,4,32,12.5
Denmark,2022,ENGI,5,32,15.625
Denmark,2022,HEAL,1,32,3.125
Denmark,2022,MEDI,6,32,18.75
Denmark,2022,MULT,2,32,6.25
Denmark,2022,NEUR,1,32,3.125
Denmark,2022,PHYS,3,32,9.375
Denmark,2022,PSYC,6,32,18.75
Dominican Republic,2022,MEDI,1,2,50.0
Dominican Republic,2022,MULT,1,2,50.0
Ecuador,2022,ENGI,8,71,11.267605633802818
Ecuador,2022,IMMU,1,71,1.4084507042253522
Ecuador,2022,MEDI,2,71,2.8169014084507045
Ecuador,2022,MULT,2,71,2.8169014084507045
Ecuador,2022,PHYS,54,71,76.05633802816901
Ecuador,2022,PSYC,3,71,4.225352112676056
Ecuador,2022,SOCI,1,71,1.4084507042253522
Egypt,2022,AGRI,26,117,22.22222222222222
Egypt,2022,BIOC,2,117,1.7094017094017095
Egypt,2022,COMP,3,117,2.564102564102564
Egypt,2022,DENT,1,117,0.8547008547008548
Egypt,2022,ECON,1,117,0.8547008547008548
Egypt,2022,ENER,1,117,0.8547008547008548
Egypt,2022,ENGI,10,117,8.547008547008547
Egypt,2022,IMMU,2,117,1.7094017094017095
Egypt,2022,MATE,1,117,0.8547008547008548
Egypt,2022,MEDI,9,117,7.6923076923076925
Egypt,2022,MULT,3,117,2.564102564102564
Egypt,2022,NEUR,1,117,0.8547008547008548
Egypt,2022,PHYS,55,117,47.008547008547005
Egypt,2022,PSYC,2,117,1.7094017094017095
Estonia,2022,ENGI,8,69,11.594202898550725
Estonia,2022,MEDI,1,69,1.4492753623188406
Estonia,2022,MULT,4,69,5.797101449275362
Estonia,2022,PHYS,55,69,79.71014492753623
Estonia,2022,PSYC,1,69,1.4492753623188406
Ethiopia,2022,MEDI,7,9,77.77777777777779
Ethiopia,2022,MULT,1,9,11.11111111111111
Ethiopia,2022,NEUR,1,9,11.11111111111111
Finland,2022,AGRI,2,84,2.380952380952381
Finland,2022,CENG,2,84,2.380952380952381
Finland,2022,COMP,2,84,2.380952380952381
Finland,2022,ENGI,9,84,10.714285714285714
Finland,2022,MATE,1,84,1.1904761904761905
Finland,2022,MEDI,5,84,5.952380952380952
Finland,2022,MULT,4,84,4.761904761904762
Finland,2022,PHYS,57,84,67.85714285714286
Finland,2022,PSYC,1,84,1.1904761904761905
Finland,2022,SOCI,1,84,1.1904761904761905
France,2022,AGRI,7,157,4.45859872611465
France,2022,BIOC,2,157,1.2738853503184715
France,2022,BUSI,3,157,1.910828025477707
France,2022,CENG,5,157,3.1847133757961785
France,2022,CHEM,1,157,0.6369426751592357
France,2022,COMP,1,157,0.6369426751592357
France,2022,DENT,2,157,1.2738853503184715
France,2022,EART,3,157,1.910828025477707
France,2022,ECON,1,157,0.6369426751592357
France,2022,ENER,3,157,1.910828025477707
France,2022,ENGI,11,157,7.006369426751593
France,2022,ENVI,3,157,1.910828025477707
France,2022,IMMU,1,157,0.6369426751592357
France,2022,MATE,1,157,0.6369426751592357
France,2022,MEDI,31,157,19.745222929936308
France,2022,MULT,8,157,5.095541401273886
France,2022,NEUR,3,157,1.910828025477707
France,2022,PHAR,1,157,0.6369426751592357
France,2022,PHYS,64,157,40.76433121019109
France,2022,PSYC,6,157,3.821656050955414
Georgia,2022,ENGI,8,65,12.307692307692308
Georgia,2022,MEDI,1,65,1.5384615384615385
Georgia,2022,MULT,1,65,1.5384615384615385
Georgia,2022,PHYS,55,65,84.61538461538461
Germany,2022,AGRI,5,189,2.6455026455026456
Germany,2022,ARTS,1,189,0.5291005291005291
Germany,2022,BIOC,4,189,2.1164021164021163
Germany,2022,CENG,4,189,2.1164021164021163
Germany,2022,CHEM,8,189,4.232804232804233
Germany,2022,COMP,1,189,0.5291005291005291
Germany,2022,DENT,1,189,0.5291005291005291
Germany,2022,EART,5,189,2.6455026455026456
Germany,2022,ECON,1,189,0.5291005291005291
Germany,2022,ENGI,10,189,5.291005291005291
Germany,2022,ENVI,4,189,2.1164021164021163
Germany,2022,HEAL,1,189,0.5291005291005291
Germany,2022,IMMU,3,189,1.5873015873015872
Germany,2022,MATE,5,189,2.6455026455026456
Germany,2022,MATH,2,189,1.0582010582010581
Germany,2022,MEDI,40,189,21.164021164021165
Germany,2022,MULT,10,189,5.291005291005291
Germany,2022,NEUR,5,189,2.6455026455026456
Germany,2022,PHAR,1,189,0.5291005291005291
Germany,2022,PHYS,67,189,35.44973544973545
Germany,2022,PSYC,9,189,4.761904761904762
Germany,2022,SOCI,1,189,0.5291005291005291
Germany,2022,VETE,1,189,0.5291005291005291
Ghana,2022,ENGI,1,5,20.0
Ghana,2022,MEDI,2,5,40.0
Ghana,2022,MULT,2,5,40.0
Greece,2022,AGRI,2,81,2.4691358024691357
Greece,2022,DENT,1,81,1.2345679012345678
Greece,2022,ENGI,10,81,12.345679012345679
Greece,2022,MATH,1,81,1.2345679012345678
Greece,2022,MEDI,4,81,4.938271604938271
Greece,2022,MULT,2,81,2.4691358024691357
Greece,2022,PHYS,56,81,69.1358024691358
Greece,2022,PSYC,5,81,6.172839506172839
Guatemala,2022,BIOC,1,2,50.0
Guatemala,2022,MULT,1,2,50.0
Guinea,2022,MEDI,2,2,100.0
Guinea-Bissau,2022,MULT,1,1,100.0
Guyana,2022,MEDI,1,1,100.0
Haiti,2022,MEDI,1,2,50.0
Haiti,2022,MULT,1,2,50.0
Honduras,2022,MEDI,1,1,100.0
Hong Kong,2022,AGRI,2,75,2.666666666666667
Hong Kong,2022,BUSI,1,75,1.3333333333333335
Hong Kong,2022,CENG,4,75,5.333333333333334
Hong Kong,2022,CHEM,1,75,1.3333333333333335
Hong Kong,2022,COMP,2,75,2.666666666666667
Hong Kong,2022,ENER,2,75,2.666666666666667
Hong Kong,2022,ENGI,4,75,5.333333333333334
Hong Kong,2022,ENVI,4,75,5.333333333333334
Hong Kong,2022,HEAL,1,75,1.3333333333333335
Hong Kong,2022,IMMU,2,75,2.666666666666667
Hong Kong,2022,MATE,1,75,1.3333333333333335
Hong Kong,2022,MEDI,34,75,45.33333333333333
Hong Kong,2022,MULT,8,75,10.666666666666668
Hong Kong,2022,NURS,1,75,1.3333333333333335
Hong Kong,2022,PHAR,1,75,1.3333333333333335
Hong Kong,2022,PHYS,2,75,2.666666666666667
Hong Kong,2022,PSYC,3,75,4.0
Hong Kong,2022,SOCI,1,75,1.3333333333333335
Hong Kong,2022,VETE,1,75,1.3333333333333335
Hungary,2022,AGRI,1,77,1.2987012987012987
Hungary,2022,ENGI,9,77,11.688311688311687
Hungary,2022,IMMU,2,77,2.5974025974025974
Hungary,2022,MATE,1,77,1.2987012987012987
Hungary,2022,MEDI,2,77,2.5974025974025974
Hungary,2022,MULT,1,77,1.2987012987012987
Hungary,2022,PHAR,1,77,1.2987012987012987
Hungary,2022,PHYS,55,77,71.42857142857143
Hungary,2022,PSYC,5,77,6.493506493506493
Iceland,2022,AGRI,2,11,18.181818181818183
Iceland,2022,BIOC,1,11,9.090909090909092
Iceland,2022,CHEM,1,11,9.090909090909092
Iceland,2022,MULT,2,11,18.181818181818183
Iceland,2022,PHAR,5,11,45.45454545454545
India,2022,AGRI,13,284,4.577464788732395
India,2022,BIOC,9,284,3.169014084507042
India,2022,CENG,22,284,7.746478873239436
India,2022,CHEM,11,284,3.873239436619718
India,2022,COMP,17,284,5.985915492957746
India,2022,EART,3,284,1.056338028169014
India,2022,ECON,2,284,0.7042253521126761
India,2022,ENER,18,284,6.338028169014084
India,2022,ENGI,18,284,6.338028169014084
India,2022,ENVI,14,284,4.929577464788732
India,2022,HEAL,1,284,0.35211267605633806
India,2022,IMMU,2,284,0.7042253521126761
India,2022,MATE,16,284,5.633802816901409
India,2022,MATH,8,284,2.8169014084507045
India,2022,MEDI,40,284,14.084507042253522
India,2022,MULT,12,284,4.225352112676056
India,2022,NEUR,5,284,1.7605633802816902
India,2022,NURS,1,284,0.35211267605633806
India,2022,PHAR,5,284,1.7605633802816902
India,2022,PHYS,61,284,21.47887323943662
India,2022,PSYC,5,284,1.7605633802816902
India,2022,VETE,1,284,0.35211267605633806
Indonesia,2022,AGRI,16,121,13.223140495867769
Indonesia,2022,BIOC,6,121,4.958677685950414
Indonesia,2022,BUSI,2,121,1.6528925619834711
Indonesia,2022,CENG,3,121,2.479338842975207
Indonesia,2022,CHEM,1,121,0.8264462809917356
Indonesia,2022,COMP,2,121,1.6528925619834711
Indonesia,2022,EART,6,121,4.958677685950414
Indonesia,2022,ENER,1,121,0.8264462809917356
Indonesia,2022,ENGI,4,121,3.3057851239669422
Indonesia,2022,ENVI,9,121,7.43801652892562
Indonesia,2022,HEAL,2,121,1.6528925619834711
Indonesia,2022,IMMU,4,121,3.3057851239669422
Indonesia,2022,MATE,4,121,3.3057851239669422
Indonesia,2022,MEDI,28,121,23.140495867768596
Indonesia,2022,MULT,10,121,8.264462809917356
Indonesia,2022,NURS,8,121,6.6115702479338845
Indonesia,2022,PHAR,3,121,2.479338842975207
Indonesia,2022,PHYS,1,121,0.8264462809917356
Indonesia,2022,PSYC,5,121,4.132231404958678
Indonesia,2022,SOCI,4,121,3.3057851239669422
Indonesia,2022,VETE,2,121,1.6528925619834711
Iran,2022,AGRI,25,119,21.008403361344538
Iran,2022,BIOC,2,119,1.680672268907563
Iran,2022,CENG,2,119,1.680672268907563
Iran,2022,CHEM,3,119,2.5210084033613445
Iran,2022,COMP,2,119,1.680672268907563
Iran,2022,ENER,1,119,0.8403361344537815
Iran,2022,ENGI,11,119,9.243697478991598
Iran,2022,ENVI,1,119,0.8403361344537815
Iran,2022,IMMU,1,119,0.8403361344537815
Iran,2022,MATH,1,119,0.8403361344537815
Iran,2022,MEDI,4,119,3.361344537815126
Iran,2022,MULT,5,119,4.201680672268908
Iran,2022,NEUR,1,119,0.8403361344537815
Iran,2022,PHYS,55,119,46.21848739495798
Iran,2022,PSYC,5,119,4.201680672268908
Iraq,2022,AGRI,2,26,7.6923076923076925
Iraq,2022,BIOC,6,26,23.076923076923077
Iraq,2022,COMP,2,26,7.6923076923076925
Iraq,2022,DENT,1,26,3.8461538461538463
Iraq,2022,ENVI,2,26,7.6923076923076925
Iraq,2022,MATE,1,26,3.8461538461538463
Iraq,2022,MEDI,8,26,30.76923076923077
Iraq,2022,MULT,1,26,3.8461538461538463
Iraq,2022,NEUR,1,26,3.8461538461538463
Iraq,2022,PHAR,1,26,3.8461538461538463
Iraq,2022,PSYC,1,26,3.8461538461538463
Ireland,2022,BIOC,1,83,1.2048192771084338
Ireland,2022,CENG,1,83,1.2048192771084338
Ireland,2022,ENGI,8,83,9.63855421686747
Ireland,2022,ENVI,2,83,2.4096385542168677
Ireland,2022,MATH,2,83,2.4096385542168677
Ireland,2022,MEDI,6,83,7.228915662650602
Ireland,2022,MULT,4,83,4.819277108433735
Ireland,2022,PHYS,56,83,67.46987951807229
Ireland,2022,PSYC,3,83,3.614457831325301
Israel,2022,AGRI,1,25,4.0
Israel,2022,COMP,1,25,4.0
Israel,2022,ENVI,2,25,8.0
Israel,2022,IMMU,1,25,4.0
Israel,2022,MATH,3,25,12.0
Israel,2022,MEDI,9,25,36.0
Israel,2022,MULT,3,25,12.0
Israel,2022,NEUR,1,25,4.0
Israel,2022,PSYC,4,25,16.0
Italy,2022,AGRI,7,126,5.555555555555555
Italy,2022,BIOC,1,126,0.7936507936507936
Italy,2022,COMP,1,126,0.7936507936507936
Italy,2022,EART,2,126,1.5873015873015872
Italy,2022,ENGI,11,126,8.73015873015873
Italy,2022,ENVI,1,126,0.7936507936507936
Italy,2022,IMMU,2,126,1.5873015873015872
Italy,2022,MATH,2,126,1.5873015873015872
Italy,2022,MEDI,12,126,9.523809523809524
Italy,2022,MULT,6,126,4.761904761904762
Italy,2022,NEUR,3,126,2.380952380952381
Italy,2022,PHAR,5,126,3.968253968253968
Italy,2022,PHYS,65,126,51.587301587301596
Italy,2022,PSYC,6,126,4.761904761904762
Italy,2022,VETE,2,126,1.5873015873015872
Jamaica,2022,IMMU,1,6,16.666666666666664
Jamaica,2022,MEDI,2,6,33.33333333333333
Jamaica,2022,MULT,3,6,50.0
Japan,2022,AGRI,16,331,4.833836858006042
Japan,2022,ARTS,3,331,0.906344410876133
Japan,2022,BIOC,25,331,7.552870090634441
Japan,2022,BUSI,1,331,0.3021148036253776
Japan,2022,CENG,21,331,6.3444108761329305
Japan,2022,CHEM,27,331,8.157099697885197
Japan,2022,COMP,17,331,5.13595166163142
Japan,2022,DECI,1,331,0.3021148036253776
Japan,2022,DENT,7,331,2.1148036253776437
Japan,2022,EART,4,331,1.2084592145015105
Japan,2022,ECON,1,331,0.3021148036253776
Japan,2022,ENER,12,331,3.625377643504532
Japan,2022,ENGI,29,331,8.761329305135952
Japan,2022,ENVI,6,331,1.812688821752266
Japan,2022,HEAL,3,331,0.906344410876133
Japan,2022,IMMU,3,331,0.906344410876133
Japan,2022,MATE,27,331,8.157099697885197
Japan,2022,MATH,6,331,1.812688821752266
Japan,2022,MEDI,45,331,13.595166163141995
Japan,2022,MULT,34,331,10.27190332326284
Japan,2022,NEUR,4,331,1.2084592145015105
Japan,2022,NURS,1,331,0.3021148036253776
Japan,2022,PHAR,4,331,1.2084592145015105
Japan,2022,PHYS,14,331,4.229607250755287
Japan,2022,PSYC,5,331,1.5105740181268883
Japan,2022,SOCI,10,331,3.0211480362537766
Japan,2022,VETE,5,331,1.5105740181268883
Jordan,2022,AGRI,1,6,16.666666666666664
Jordan,2022,MEDI,4,6,66.66666666666666
Jordan,2022,MULT,1,6,16.666666666666664
Kazakhstan,2022,ENGI,2,12,16.666666666666664
Kazakhstan,2022,MATH,1,12,8.333333333333332
Kazakhstan,2022,MEDI,3,12,25.0
Kazakhstan,2022,PHYS,2,12,16.666666666666664
Kazakhstan,2022,PSYC,4,12,33.33333333333333
Kenya,2022,MEDI,5,11,45.45454545454545
Kenya,2022,MULT,3,11,27.27272727272727
Kenya,2022,PSYC,3,11,27.27272727272727
Kuwait,2022,ENGI,6,58,10.344827586206897
Kuwait,2022,MEDI,2,58,3.4482758620689653
Kuwait,2022,PHYS,50,58,86.20689655172413
Kyrgyzstan,2022,MEDI,1,1,100.0
Laos,2022,MEDI,1,6,16.666666666666664
Laos,2022,MULT,3,6,50.0
Laos,2022,NURS,1,6,16.666666666666664
Laos,2022,SOCI,1,6,16.666666666666664
Latvia,2022,ENGI,9,70,12.857142857142856
Latvia,2022,MEDI,3,70,4.285714285714286
Latvia,2022,MULT,2,70,2.857142857142857
Latvia,2022,PHYS,56,70,80.0
Lebanon,2022,COMP,2,11,18.181818181818183
Lebanon,2022,ENGI,2,11,18.181818181818183
Lebanon,2022,MEDI,3,11,27.27272727272727
Lebanon,2022,MULT,1,11,9.090909090909092
Lebanon,2022,PHYS,1,11,9.090909090909092
Lebanon,2022,PSYC,2,11,18.181818181818183
Liberia,2022,MEDI,1,1,100.0
Lithuania,2022,ENGI,8,67,11.940298507462686
